date,ticker,sentiment,risk,action,action_value,price,portfolio_value
2024-05-16,KOTAKBANK,0.25,0.375,BUY,0.12674516,333.6592102050781,1050528.7563549194
2024-05-16,EICHERMOT,0.0,0.5,BUY,0.112558804,4571.17236328125,1050528.7563549194
2024-05-16,BAJAJFINSV,0.0,0.5,BUY,0.10572958,1594.217041015625,1050528.7563549194
2024-05-16,BAJAJ-AUTO,-1.0,0.5,SELL,-0.06268647,8582.8046875,1050528.7563549194
2024-05-16,TATASTEEL,0.0,0.5,SELL,-0.06192204,158.91746520996094,1050528.7563549194
2024-05-16,SUNPHARMA,-0.5,0.5,HOLD,-0.040019505,1507.4825439453125,1050528.7563549194
2024-05-17,KOTAKBANK,0.5,0.25,BUY,0.12279658,338.5481872558594,1054557.542411438
2024-05-17,EICHERMOT,-0.5,0.5,BUY,0.11200556,4583.03515625,1054557.542411438
2024-05-17,BAJAJFINSV,-0.75,0.625,BUY,0.10452441,1582.9796142578125,1054557.542411438
2024-05-17,BAJAJ-AUTO,0.0,0.5,SELL,-0.060134232,8494.625,1054557.542411438
2024-05-17,TATASTEEL,0.0,0.25,SELL,-0.053958643,160.3064422607422,1054557.542411438
2024-05-17,M&M,0.0,0.5,HOLD,-0.04150936,2476.426025390625,1054557.542411438
2024-05-21,EICHERMOT,0.0,0.5,BUY,0.13093284,4562.580078125,1058174.326774231
2024-05-21,SBIN,0.5,0.3125,BUY,0.11876661,800.8689575195312,1058174.326774231
2024-05-21,BAJAJFINSV,0.0,0.5,BUY,0.116110675,1580.7821044921875,1058174.326774231
2024-05-21,TATASTEEL,0.8333333333333334,0.25,SELL,-0.059183076,167.01182556152344,1058174.326774231
2024-05-21,HDFCLIFE,0.0,0.5,HOLD,-0.04071849,562.1292114257812,1058174.326774231
2024-05-21,DIVISLAB,0.75,0.25,HOLD,-0.038132295,3973.953369140625,1058174.326774231
2024-05-22,KOTAKBANK,-0.25,0.4583333333333333,BUY,0.11050799,339.1468505859375,1082017.1977306518
2024-05-22,TITAN,0.0,0.5,BUY,0.10543224,3362.694091796875,1082017.1977306518
2024-05-22,EICHERMOT,0.0,0.5,BUY,0.10115015,4584.548828125,1082017.1977306518
2024-05-22,BAJAJ-AUTO,0.0,0.5,SELL,-0.07609415,8518.6650390625,1082017.1977306518
2024-05-22,TATASTEEL,-1.0,0.75,SELL,-0.061811887,166.00601196289062,1082017.1977306518
2024-05-22,DIVISLAB,0.0,0.5,HOLD,-0.037691392,4015.5078125,1082017.1977306518
2024-05-23,BAJAJFINSV,0.0,0.5,BUY,0.11750386,1606.653076171875,1079961.1446605835
2024-05-23,KOTAKBANK,0.0,0.5,BUY,0.11300212,341.0425720214844,1079961.1446605835
2024-05-23,SBIN,1.0,0.25,BUY,0.10746695,815.7206420898438,1079961.1446605835
2024-05-23,TATASTEEL,0.0,0.5,HOLD,-0.048238758,168.1134033203125,1079961.1446605835
2024-05-23,BAJAJ-AUTO,0.0,0.5,HOLD,-0.04695516,8671.4208984375,1079961.1446605835
2024-05-23,SUNPHARMA,0.0,0.5,HOLD,-0.035194293,1467.0552978515625,1079961.1446605835
2024-05-24,KOTAKBANK,-0.1666666666666666,0.4166666666666667,BUY,0.13088879,339.92510986328125,1074285.6700512085
2024-05-24,SBIN,1.0,0.3333333333333333,BUY,0.12794544,812.28955078125,1074285.6700512085
2024-05-24,ADANIPORTS,0.0,0.5,BUY,0.11627568,1403.2232666015625,1074285.6700512085
2024-05-24,HDFCLIFE,0.0,0.5,SELL,-0.05655194,561.63232421875,1074285.6700512085
2024-05-24,TATASTEEL,0.0,0.5,SELL,-0.055877328,167.4907684326172,1074285.6700512085
2024-05-24,BAJAJ-AUTO,0.25,0.25,HOLD,-0.047476918,8656.66796875,1074285.6700512085
2024-05-27,SBIN,0.0,0.5,BUY,0.12819238,817.2891845703125,1072264.3696209106
2024-05-27,KOTAKBANK,0.0,0.5,BUY,0.11837049,341.4317321777344,1072264.3696209106
2024-05-27,BAJAJFINSV,0.0,0.5,BUY,0.115928255,1594.017333984375,1072264.3696209106
2024-05-27,TATASTEEL,0.0,0.5,SELL,-0.05465693,168.1134033203125,1072264.3696209106
2024-05-27,BAJAJ-AUTO,-0.2,0.35,SELL,-0.054211557,8705.5224609375,1072264.3696209106
2024-05-27,HDFCLIFE,0.0,0.5,HOLD,-0.0412943,560.7875366210938,1072264.3696209106
2024-05-28,KOTAKBANK,0.0,0.5,BUY,0.12716177,339.9649963378906,1064234.2873607788
2024-05-28,SBIN,0.0,0.5,BUY,0.12073913,814.7894287109375,1064234.2873607788
2024-05-28,EICHERMOT,0.0,0.25,BUY,0.11420639,4658.265625,1064234.2873607788
2024-05-28,BAJAJ-AUTO,0.0,0.5,SELL,-0.051062506,8696.8642578125,1064234.2873607788
2024-05-28,HDFCLIFE,0.0,0.5,HOLD,-0.045604404,574.9004516601562,1064234.2873607788
2024-05-28,TATASTEEL,0.0,0.5,HOLD,-0.044439346,167.5386505126953,1064234.2873607788
2024-05-29,KOTAKBANK,0.0,0.5,BUY,0.12291361,336.8121032714844,1049733.8928295288
2024-05-29,SBIN,-0.5,0.5,BUY,0.117294766,806.4567260742188,1049733.8928295288
2024-05-29,COALINDIA,0.0,0.5,BUY,0.11394784,427.6941833496094,1049733.8928295288
2024-05-29,HDFCLIFE,0.0,0.5,HOLD,-0.04273112,558.4022827148438,1049733.8928295288
2024-05-29,TATASTEEL,0.0,0.5,HOLD,-0.037082706,166.916015625,1049733.8928295288
2024-05-29,DIVISLAB,0.0,0.5,HOLD,-0.032469034,4400.82763671875,1049733.8928295288
2024-05-30,KOTAKBANK,0.0,0.5,BUY,0.13129401,337.26104736328125,1052812.9884563598
2024-05-30,EICHERMOT,0.0,0.5,BUY,0.11954014,4630.9267578125,1052812.9884563598
2024-05-30,COALINDIA,0.0,0.5,BUY,0.117926806,423.91351318359375,1052812.9884563598
2024-05-30,HDFCLIFE,0.0,0.5,HOLD,-0.04714902,547.3704223632812,1052812.9884563598
2024-05-30,DIVISLAB,0.0,0.5,HOLD,-0.045436278,4366.0009765625,1052812.9884563598
2024-05-30,TATASTEEL,0.0,0.5,HOLD,-0.036202382,157.24111938476562,1052812.9884563598
2024-05-31,EICHERMOT,0.0,0.5,BUY,0.12826887,4621.65185546875,1080822.7880474243
2024-05-31,KOTAKBANK,0.0,0.5,BUY,0.11857955,335.325439453125,1080822.7880474243
2024-05-31,COALINDIA,0.0,0.5,BUY,0.1099485,431.8704223632813,1080822.7880474243
2024-05-31,TATASTEEL,-0.125,0.4375,SELL,-0.05812339,160.16273498535156,1080822.7880474243
2024-05-31,BAJAJ-AUTO,0.0,0.5,HOLD,-0.045832187,8788.7685546875,1080822.7880474243
2024-05-31,HDFCLIFE,0.0,0.5,HOLD,-0.04553689,546.4758911132812,1080822.7880474243
2024-06-03,KOTAKBANK,0.0,0.5,BUY,0.14757186,342.8385009765625,1018623.9488445434
2024-06-03,EICHERMOT,0.0,0.5,BUY,0.12587437,4560.5302734375,1018623.9488445434
2024-06-03,SBIN,0.0,0.5,BUY,0.122083955,887.8229370117188,1018623.9488445434
2024-06-03,TATASTEEL,0.0,0.5,SELL,-0.07360008,166.916015625,1018623.9488445434
2024-06-03,BAJAJ-AUTO,0.0,0.5,SELL,-0.06545625,9031.30078125,1018623.9488445434
2024-06-03,HDFCLIFE,0.0,0.5,SELL,-0.054470286,546.724365234375,1018623.9488445434
2024-06-04,EICHERMOT,0.0,0.5,BUY,0.12641366,4389.2236328125,1050174.463554016
2024-06-04,COALINDIA,0.0,0.5,BUY,0.11684078,388.525146484375,1050174.463554016
2024-06-04,TITAN,-0.25,0.5625,BUY,0.11367396,3218.69970703125,1050174.463554016
2024-06-04,TATASTEEL,0.0,0.5,HOLD,-0.04737243,152.2599639892578,1050174.463554016
2024-06-04,BAJAJ-AUTO,0.0,0.5,HOLD,-0.046233334,8945.4912109375,1050174.463554016
2024-06-04,HDFCLIFE,0.0,0.25,HOLD,-0.03640846,531.17041015625,1050174.463554016
2024-06-05,EICHERMOT,0.25,0.25,BUY,0.11809387,4470.84912109375,1061086.4133220825
2024-06-05,RELIANCE,0.0,0.5,BUY,0.1098295,1410.3116455078125,1061086.4133220825
2024-06-05,SBIN,-0.6,0.55,BUY,0.10642366,774.2042846679688,1061086.4133220825
2024-06-05,BAJAJ-AUTO,0.0,0.5,SELL,-0.072719194,9289.408203125,1061086.4133220825
2024-06-05,HDFCLIFE,0.0,0.5,HOLD,-0.046509326,548.5630493164062,1061086.4133220825
2024-06-05,LTIM,0.0,0.5,HOLD,-0.04086793,4572.35205078125,1061086.4133220825
2024-06-06,COALINDIA,0.0,0.5,BUY,0.12429668,415.8247375488281,1083920.027000061
2024-06-06,KOTAKBANK,0.0,0.5,BUY,0.120943815,346.16107177734375,1083920.027000061
2024-06-06,SBIN,0.5,0.375,BUY,0.12035483,800.868896484375,1083920.027000061
2024-06-06,HDFCLIFE,0.5,0.25,SELL,-0.050578553,551.8427734375,1083920.027000061
2024-06-06,TATASTEEL,0.0,0.5,HOLD,-0.04656448,164.80862426757812,1083920.027000061
2024-06-06,BAJAJ-AUTO,0.0,0.5,HOLD,-0.03744068,9385.376953125,1083920.027000061
2024-06-07,SBIN,0.0,0.5,BUY,0.13089962,813.613037109375,1090243.5425335083
2024-06-07,COALINDIA,0.0,0.5,BUY,0.12684937,421.27587890625,1090243.5425335083
2024-06-07,EICHERMOT,0.0,0.5,BUY,0.11920075,4649.52685546875,1090243.5425335083
2024-06-07,TATASTEEL,0.5,0.4166666666666667,SELL,-0.055493034,171.3702850341797,1090243.5425335083
2024-06-07,HDFCLIFE,0.0,0.5,HOLD,-0.046518642,559.4955444335938,1090243.5425335083
2024-06-07,BAJAJ-AUTO,0.0,0.5,HOLD,-0.041211396,9408.69140625,1090243.5425335083
2024-06-10,KOTAKBANK,0.0,0.5,BUY,0.13932796,348.34613037109375,1091596.474555603
2024-06-10,TITAN,0.5,0.5,BUY,0.122073084,3400.803955078125,1091596.474555603
2024-06-10,EICHERMOT,0.5,0.25,BUY,0.11867772,4669.78662109375,1091596.474555603
2024-06-10,DIVISLAB,0.0,0.5,HOLD,-0.047058813,4488.14208984375,1091596.474555603
2024-06-10,HDFCLIFE,0.0,0.5,HOLD,-0.03376053,565.7072143554688,1091596.474555603
2024-06-10,BAJAJ-AUTO,0.4,0.3,HOLD,-0.03291983,9415.9462890625,1091596.474555603
2024-06-11,KOTAKBANK,-0.1666666666666666,0.3333333333333333,BUY,0.1353332,343.2276611328125,1097802.8953624878
2024-06-11,SBIN,0.1666666666666666,0.5555555555555556,BUY,0.13190262,819.102783203125,1097802.8953624878
2024-06-11,COALINDIA,0.0,0.5,BUY,0.12971398,418.8141174316406,1097802.8953624878
2024-06-11,HDFCLIFE,0.0,0.5,HOLD,-0.04589785,568.1918334960938,1097802.8953624878
2024-06-11,DIVISLAB,0.0,0.5,HOLD,-0.03810742,4427.98681640625,1097802.8953624878
2024-06-11,BAJAJ-AUTO,0.5,0.375,HOLD,-0.03621424,9493.001953125,1097802.8953624878
2024-06-12,COALINDIA,-0.1666666666666666,0.5,BUY,0.12936339,429.6723937988281,1103337.2311168823
2024-06-12,SBIN,0.1666666666666666,0.4166666666666667,BUY,0.12080465,822.5828857421875,1103337.2311168823
2024-06-12,BAJAJFINSV,0.1666666666666666,0.3333333333333333,BUY,0.117978945,1577.3359375,1103337.2311168823
2024-06-12,BAJAJ-AUTO,0.25,0.375,HOLD,-0.049096942,9581.5693359375,1103337.2311168823
2024-06-12,TATASTEEL,0.5,0.3125,HOLD,-0.047966972,174.5601348876953,1103337.2311168823
2024-06-12,MARUTI,0.0,0.5,HOLD,-0.027214438,12592.8212890625,1103337.2311168823
2024-06-13,EICHERMOT,0.25,0.375,BUY,0.13386077,4688.09375,1112313.3379284057
2024-06-13,SBIN,0.0,0.5,BUY,0.13219437,827.2884521484375,1112313.3379284057
2024-06-13,ADANIPORTS,0.0,0.25,BUY,0.13209376,1391.67919921875,1112313.3379284057
2024-06-13,BAJAJ-AUTO,-0.1666666666666666,0.4166666666666667,HOLD,-0.032879062,9600.095703125,1112313.3379284057
2024-06-13,HDFCLIFE,0.0,0.5,HOLD,-0.030910315,589.8580322265625,1112313.3379284057
2024-06-13,TATASTEEL,0.8333333333333334,0.25,HOLD,-0.02279088,174.87625122070312,1112313.3379284057
2024-06-14,KOTAKBANK,0.0,0.5,BUY,0.13349989,342.6689147949219,1114429.8963848266
2024-06-14,SBIN,0.0,0.5,BUY,0.13329719,822.680908203125,1114429.8963848266
2024-06-14,COALINDIA,0.0,0.5,BUY,0.11698509,428.1337585449219,1114429.8963848266
2024-06-14,DIVISLAB,0.0,0.5,HOLD,-0.04246223,4539.93701171875,1114429.8963848266
2024-06-14,BAJAJ-AUTO,0.5,0.5,HOLD,-0.040757358,9715.5205078125,1114429.8963848266
2024-06-14,HDFCLIFE,0.0,0.5,HOLD,-0.038441747,594.6782836914062,1114429.8963848266
2024-06-18,SBIN,0.0,0.5,BUY,0.14977068,828.2687377929688,1103125.9853893432
2024-06-18,KOTAKBANK,0.0,0.5,BUY,0.1348208,343.1079406738281,1103125.9853893432
2024-06-18,TITAN,0.0,0.375,BUY,0.11717565,3566.561279296875,1103125.9853893432
2024-06-18,BAJAJ-AUTO,0.0,0.5,HOLD,-0.03486162,9673.046875,1103125.9853893432
2024-06-18,M&M,0.0,0.5,HOLD,-0.03243553,2916.935546875,1103125.9853893432
2024-06-18,HDFCLIFE,0.0,0.5,HOLD,-0.03229013,597.5108642578125,1103125.9853893432
2024-06-19,KOTAKBANK,0.25,0.5,BUY,0.14210322,348.5556640625,1102407.2273327026
2024-06-19,EICHERMOT,0.0,0.5,BUY,0.12281514,4765.47216796875,1102407.2273327026
2024-06-19,SBIN,0.5,0.5,BUY,0.12058303,835.817138671875,1102407.2273327026
2024-06-19,BAJAJ-AUTO,0.5,0.5,HOLD,-0.046307594,9446.390625,1102407.2273327026
2024-06-19,TATASTEEL,0.0,0.5,HOLD,-0.03640548,172.44317626953125,1102407.2273327026
2024-06-19,DIVISLAB,0.0,0.5,HOLD,-0.03631966,4432.19189453125,1102407.2273327026
2024-06-20,KOTAKBANK,0.0,0.5,BUY,0.14598253,352.4569091796875,1095561.84984552
2024-06-20,SBIN,0.25,0.5,BUY,0.14157072,827.141357421875,1095561.84984552
2024-06-20,EICHERMOT,0.0,0.5,BUY,0.123143926,4761.712890625,1095561.84984552
2024-06-20,DIVISLAB,0.0,0.5,HOLD,-0.047150824,4456.283203125,1095561.84984552
2024-06-20,HDFCLIFE,0.0,0.5,HOLD,-0.042653598,586.4788818359375,1095561.84984552
2024-06-20,BAJAJ-AUTO,0.0,0.5,HOLD,-0.031140879,9393.9208984375,1095561.84984552
2024-06-21,KOTAKBANK,0.5,0.5,BUY,0.13715896,354.3326721191406,1098848.976295105
2024-06-21,SBIN,0.0,0.5,BUY,0.12759885,819.8380126953125,1098848.976295105
2024-06-21,TITAN,0.0,0.0,BUY,0.114441805,3378.494384765625,1098848.976295105
2024-06-21,M&M,0.0,0.5,HOLD,-0.04834856,2796.8369140625,1098848.976295105
2024-06-21,DIVISLAB,0.0,0.5,HOLD,-0.04419021,4474.19140625,1098848.976295105
2024-06-21,BAJAJ-AUTO,0.0,0.5,HOLD,-0.04215522,9364.90625,1098848.976295105
2024-06-24,SBIN,0.0,0.5,BUY,0.1378187,816.3088989257812,1097436.3976360473
2024-06-24,KOTAKBANK,0.25,0.5,BUY,0.13333973,353.7140808105469,1097436.3976360473
2024-06-24,COALINDIA,0.0,0.5,BUY,0.12804595,416.4841613769531,1097436.3976360473
2024-06-24,DIVISLAB,0.0,0.5,HOLD,-0.042203672,4471.61865234375,1097436.3976360473
2024-06-24,BAJAJ-AUTO,0.0,0.5,HOLD,-0.031070761,9504.3720703125,1097436.3976360473
2024-06-24,SUNPHARMA,1.0,0.5,HOLD,-0.026612312,1466.4664306640625,1097436.3976360473
2024-06-25,KOTAKBANK,0.0,0.5,BUY,0.13170145,355.57989501953125,1102446.27562677
2024-06-25,SBIN,0.0,0.5,BUY,0.13077989,825.6708984375,1102446.27562677
2024-06-25,COALINDIA,0.0,0.5,BUY,0.12527475,412.5716552734375,1102446.27562677
2024-06-25,DIVISLAB,0.0,0.5,HOLD,-0.037177388,4491.1591796875,1102446.27562677
2024-06-25,BAJAJ-AUTO,0.0,0.5,HOLD,-0.035686605,9421.1806640625,1102446.27562677
2024-06-25,HDFCLIFE,0.0,0.5,HOLD,-0.026656548,589.321044921875,1102446.27562677
2024-06-26,KOTAKBANK,0.0,0.25,BUY,0.13118729,358.82257080078125,1115770.649757019
2024-06-26,SBIN,0.0,0.25,BUY,0.12628002,828.7098388671875,1115770.649757019
2024-06-26,COALINDIA,0.0,0.5,BUY,0.12298916,412.1320495605469,1115770.649757019
2024-06-26,BAJAJ-AUTO,0.25,0.625,HOLD,-0.043235093,9240.4609375,1115770.649757019
2024-06-26,DIVISLAB,0.0,0.5,HOLD,-0.03131617,4497.1455078125,1115770.649757019
2024-06-26,TATASTEEL,0.0,0.5,HOLD,-0.028634962,168.62750244140625,1115770.649757019
2024-06-27,SBIN,0.0,0.5,BUY,0.1316843,827.3864135742188,1114369.3590160522
2024-06-27,KOTAKBANK,0.0,0.5,BUY,0.12662168,365.2879943847656,1114369.3590160522
2024-06-27,COALINDIA,0.0,0.5,BUY,0.11729938,410.6373901367187,1114369.3590160522
2024-06-27,BAJAJ-AUTO,0.0,0.5,SELL,-0.05825733,9184.673828125,1114369.3590160522
2024-06-27,TATASTEEL,-0.5,0.5,HOLD,-0.049627144,170.19105529785156,1114369.3590160522
2024-06-27,INFY,0.0,0.5,HOLD,-0.028956095,1510.9224853515625,1114369.3590160522
2024-06-28,SBIN,0.0,0.5,BUY,0.14622115,832.239013671875,1120170.8500286255
2024-06-28,EICHERMOT,0.0,0.5,BUY,0.13367918,4562.580078125,1120170.8500286255
2024-06-28,BAJAJFINSV,0.0,0.5,BUY,0.12714382,1587.3765869140625,1120170.8500286255
2024-06-28,TATASTEEL,0.0,0.5,SELL,-0.06849238,170.04446411132812,1120170.8500286255
2024-06-28,BAJAJ-AUTO,0.0,0.5,SELL,-0.062844485,9266.79296875,1120170.8500286255
2024-06-28,INFY,0.0,0.5,HOLD,-0.034467746,1504.58447265625,1120170.8500286255
2024-07-01,SBIN,0.0,0.5,BUY,0.15254143,825.3768310546875,1115187.6057506714
2024-07-01,KOTAKBANK,0.0,0.5,BUY,0.13190192,360.80810546875,1115187.6057506714
2024-07-01,BAJAJFINSV,0.0,0.5,BUY,0.12911396,1579.430419921875,1115187.6057506714
2024-07-01,BAJAJ-AUTO,0.5,0.25,SELL,-0.06953598,9296.783203125,1115187.6057506714
2024-07-01,TATASTEEL,0.0,0.5,SELL,-0.058172148,170.1031036376953,1115187.6057506714
2024-07-01,MARUTI,0.0,0.5,HOLD,-0.03353191,11866.9091796875,1115187.6057506714
2024-07-02,SBIN,0.0,0.5,BUY,0.14076775,809.8878173828125,1121797.719565979
2024-07-02,KOTAKBANK,0.125,0.625,BUY,0.1375295,353.1253967285156,1121797.719565979
2024-07-02,COALINDIA,0.0,0.5,BUY,0.12861069,421.2319641113281,1121797.719565979
2024-07-02,HDFCLIFE,0.0,0.5,HOLD,-0.0456969,588.1741943359375,1121797.719565979
2024-07-02,BAJAJ-AUTO,0.0,0.5,HOLD,-0.038465194,9168.8740234375,1121797.719565979
2024-07-02,DIVISLAB,0.0,0.5,HOLD,-0.038243562,4522.96875,1121797.719565979
2024-07-03,SBIN,0.0,0.5,BUY,0.1491552,823.4161987304688,1118093.4179607544
2024-07-03,KOTAKBANK,0.0,0.5,BUY,0.13825029,361.3269348144531,1118093.4179607544
2024-07-03,BHARTIARTL,0.0,0.5,BUY,0.12469575,1400.275146484375,1118093.4179607544
2024-07-03,BAJAJ-AUTO,0.0,0.5,HOLD,-0.04177261,9189.501953125,1118093.4179607544
2024-07-03,HDFCLIFE,0.0,0.5,HOLD,-0.03550537,594.5067749023438,1118093.4179607544
2024-07-03,TATASTEEL,0.0,0.5,HOLD,-0.030748263,172.35067749023438,1118093.4179607544
2024-07-04,SBIN,0.0,0.5,BUY,0.16008684,822.7789306640625,1119773.5171886596
2024-07-04,KOTAKBANK,-0.5,0.625,BUY,0.1429931,365.9465026855469,1119773.5171886596
2024-07-04,BAJAJFINSV,0.0,0.5,BUY,0.13062426,1584.927734375,1119773.5171886596
2024-07-04,BAJAJ-AUTO,0.0,0.5,SELL,-0.05749361,9227.0009765625,1119773.5171886596
2024-07-04,TATASTEEL,0.0,0.5,SELL,-0.052072264,172.2725067138672,1119773.5171886596
2024-07-04,HDFCLIFE,0.0,0.5,HOLD,-0.040572394,602.2852172851562,1119773.5171886596
2024-07-05,KOTAKBANK,0.0,0.5,BUY,0.13664222,369.70806884765625,1113435.505012146
2024-07-05,SBIN,0.0,0.25,BUY,0.12512179,842.826416015625,1113435.505012146
2024-07-05,BHARTIARTL,0.0,0.5,BUY,0.12044786,1409.9892578125,1113435.505012146
2024-07-05,DIVISLAB,0.0,0.5,HOLD,-0.048549026,4580.60107421875,1113435.505012146
2024-07-05,HDFCLIFE,0.0,0.5,HOLD,-0.043263927,605.6758422851562,1113435.505012146
2024-07-05,BAJAJ-AUTO,0.0,0.625,HOLD,-0.042759217,9397.626953125,1113435.505012146
2024-07-08,KOTAKBANK,1.0,0.75,BUY,0.14393461,369.807861328125,1120995.7877575073
2024-07-08,SBIN,0.0,0.5,BUY,0.13335288,839.3953247070312,1120995.7877575073
2024-07-08,EICHERMOT,0.0,1.0,BUY,0.1263903,4642.1552734375,1120995.7877575073
2024-07-08,BAJAJ-AUTO,0.0,0.5,SELL,-0.062486198,9293.857421875,1120995.7877575073
2024-07-08,HDFCLIFE,0.0,1.0,HOLD,-0.04908633,619.1885375976562,1120995.7877575073
2024-07-08,DIVISLAB,0.0,0.5,HOLD,-0.047229756,4416.85595703125,1120995.7877575073
2024-07-09,SBIN,0.0,0.5,BUY,0.14245886,844.3458862304688,1120910.0031810913
2024-07-09,KOTAKBANK,0.0,0.5,BUY,0.13455948,368.7402648925781,1120910.0031810913
2024-07-09,BHARTIARTL,0.0,0.5,BUY,0.12478874,1415.7587890625,1120910.0031810913
2024-07-09,BAJAJ-AUTO,0.0,0.5,HOLD,-0.049922165,9298.4404296875,1120910.0031810913
2024-07-09,HDFCLIFE,0.0,0.5,HOLD,-0.042656697,621.9309692382812,1120910.0031810913
2024-07-09,M&M,0.0,0.5,HOLD,-0.03453797,2902.18359375,1120910.0031810913
2024-07-10,SBIN,0.0,0.5,BUY,0.15027715,832.2880249023438,1120346.8257213745
2024-07-10,EICHERMOT,0.0,0.5,BUY,0.12812626,4734.61865234375,1120346.8257213745
2024-07-10,KOTAKBANK,0.0,0.5,BUY,0.12715366,365.1483459472656,1120346.8257213745
2024-07-10,HDFCLIFE,0.0,0.5,HOLD,-0.045848895,631.005859375,1120346.8257213745
2024-07-10,BAJAJ-AUTO,1.0,0.5,HOLD,-0.041339695,9306.5849609375,1120346.8257213745
2024-07-10,DIVISLAB,0.0,0.5,HOLD,-0.033215508,4587.77392578125,1120346.8257213745
2024-07-11,SBIN,0.25,0.625,BUY,0.13119513,839.8364868164062,1127305.2447277221
2024-07-11,KOTAKBANK,0.0,0.5,BUY,0.12978731,368.0717468261719,1127305.2447277221
2024-07-11,EICHERMOT,0.0,0.5,BUY,0.12091939,4714.6025390625,1127305.2447277221
2024-07-11,HDFCLIFE,0.25,0.5,HOLD,-0.049142946,632.501708984375,1127305.2447277221
2024-07-11,BAJAJ-AUTO,0.25,0.5,HOLD,-0.04355561,9232.8037109375,1127305.2447277221
2024-07-11,TATASTEEL,0.0,0.5,HOLD,-0.03707162,165.07046508789062,1127305.2447277221
2024-07-12,EICHERMOT,0.0,0.5,BUY,0.14034915,4745.89599609375,1133051.3133312378
2024-07-12,SBIN,0.0,0.25,BUY,0.13819438,842.7774047851562,1133051.3133312378
2024-07-12,KOTAKBANK,0.0,0.5,BUY,0.13343802,365.7469787597656,1133051.3133312378
2024-07-12,BAJAJ-AUTO,0.0,0.5,HOLD,-0.0462611,9197.6455078125,1133051.3133312378
2024-07-12,TATASTEEL,0.0,0.5,HOLD,-0.04535007,164.845703125,1133051.3133312378
2024-07-12,DIVISLAB,0.0,0.5,HOLD,-0.032019235,4491.1591796875,1133051.3133312378
2024-07-15,SBIN,0.0,0.5,BUY,0.13907947,864.001220703125,1135029.8964000854
2024-07-15,EICHERMOT,0.0,0.5,BUY,0.12390966,4766.05810546875,1135029.8964000854
2024-07-15,KOTAKBANK,0.0,0.5,BUY,0.12280968,367.8821716308594,1135029.8964000854
2024-07-15,BAJAJ-AUTO,0.0,0.5,SELL,-0.055411845,9434.248046875,1135029.8964000854
2024-07-15,TATASTEEL,0.0,0.5,HOLD,-0.04296118,162.95968627929688,1135029.8964000854
2024-07-15,HDFCLIFE,0.5,0.3333333333333333,HOLD,-0.025280207,636.2911987304688,1135029.8964000854
2024-07-16,SBIN,0.0,0.5,BUY,0.1389963,863.364013671875,1140526.2182994995
2024-07-16,BAJAJFINSV,0.0,0.5,BUY,0.12617347,1608.7662353515625,1140526.2182994995
2024-07-16,KOTAKBANK,0.1666666666666666,0.4166666666666667,BUY,0.12356095,360.2493591308594,1140526.2182994995
2024-07-16,BAJAJ-AUTO,0.5,0.3125,HOLD,-0.048075363,9478.1357421875,1140526.2182994995
2024-07-16,TATASTEEL,0.0,0.5,HOLD,-0.041789766,163.26263427734375,1140526.2182994995
2024-07-16,DIVISLAB,0.0,0.5,HOLD,-0.038394332,4522.3251953125,1140526.2182994995
2024-07-18,SBIN,0.0,0.5,BUY,0.1771029,875.9610595703125,1122135.0151134643
2024-07-18,EICHERMOT,-0.5,0.5,BUY,0.1491285,4824.39697265625,1122135.0151134643
2024-07-18,KOTAKBANK,0.0,0.5,BUY,0.13135499,364.52972412109375,1122135.0151134643
2024-07-18,BAJAJ-AUTO,0.5,0.5,SELL,-0.066821545,9388.2646484375,1122135.0151134643
2024-07-18,TATASTEEL,0.0,0.5,HOLD,-0.046464156,162.5688018798828,1122135.0151134643
2024-07-18,HDFCLIFE,0.0,0.5,HOLD,-0.043681413,647.111328125,1122135.0151134643
2024-07-19,EICHERMOT,0.0,0.5,BUY,0.13679665,4736.13232421875,1124313.428840271
2024-07-19,KOTAKBANK,0.5,0.5,BUY,0.1339423,363.90045166015625,1124313.428840271
2024-07-19,SBIN,0.0,0.5,BUY,0.13117158,871.84375,1124313.428840271
2024-07-19,BAJAJ-AUTO,0.0,0.5,HOLD,-0.04902701,9154.0498046875,1124313.428840271
2024-07-19,DIVISLAB,0.5,0.5,HOLD,-0.041065224,4471.86572265625,1124313.428840271
2024-07-19,TATASTEEL,0.0,0.5,HOLD,-0.040013153,154.174560546875,1124313.428840271
2024-07-22,EICHERMOT,0.0,0.5,BUY,0.1441749,4742.625,1132773.032142273
2024-07-22,SBIN,0.0,0.5,BUY,0.13974404,859.540771484375,1132773.032142273
2024-07-22,COALINDIA,0.5,0.5,BUY,0.13066359,431.8704223632813,1132773.032142273
2024-07-22,TATASTEEL,0.0,0.5,SELL,-0.055534758,156.6664581298828,1132773.032142273
2024-07-22,HDFCLIFE,1.0,0.5,HOLD,-0.048415095,635.64306640625,1132773.032142273
2024-07-22,BAJAJ-AUTO,0.0,0.5,HOLD,-0.047622204,9177.1162109375,1132773.032142273
2024-07-23,EICHERMOT,0.0,0.5,BUY,0.14935684,4803.35546875,1127539.9640575561
2024-07-23,SBIN,0.0,0.5,BUY,0.13323584,846.8947143554688,1127539.9640575561
2024-07-23,KOTAKBANK,0.0,0.5,BUY,0.12960388,353.3725891113281,1127539.9640575561
